Country Name,Year,Employment Sector: Agriculture,Employment Sector: Industry,Employment Sector: Services,Unemployment Rate,GDP (in USD)
Guinea,2019,60.9817962744553,6.82791998250338,32.1902837430413,5.018,13442861496.4454
Guinea-Bissau,2019,51.0756789868737,10.1477369236749,38.7764241490772,2.413,1588767975.59018
Guyana,2019,15.2982242516489,24.4261796042618,60.2755961440893,13.172,5173760191.84652
Haiti,2019,46.1299086672281,11.9174121114202,41.9527028319227,14.057,15016090929.5125
Honduras,2019,31.1384594204692,20.8861246948767,47.9754158846541,5.698,24882225741.8119
"Hong Kong SAR, China",2019,0.222131945653506,13.6831163471521,86.0947517071944,2.917,363074545072.389
Hungary,2019,4.72226328506523,32.0887803376281,63.1889563773066,3.419,164936682033.992
Iceland,2019,4.0365407239713,17.4730842602097,78.490375015819,3.507,24681343649.2952
India,2019,40.6518195581414,25.2511114638605,34.097078435209,6.51,2835606256558.19
Indonesia,2019,28.7239298174986,22.2977652142744,48.9783125836612,3.59,1119099871350.2
"Iran, Islamic Rep.",2019,16.9791348355792,32.2534354936169,50.7674335739645,10.74,333519146339.191
Iraq,2019,8.49460245281696,27.662820823314,63.8425767238691,14.109,233636097800.338
Ireland,2019,4.42878785777679,18.7693275737741,76.8018412330819,4.95,407124824064.995
Israel,2019,0.92082775395085,16.3971873443433,82.6819849017058,3.731,400645216358.857
Italy,2019,3.88986846738604,25.8672063052326,70.2429123679578,9.951,2019606796583.53
Jamaica,2019,15.2306252954648,16.1880019362674,68.5813727682679,4.987,15830766531.1474
Japan,2019,3.26564162373623,24.2499277641083,72.4844306121554,2.351,5117993853016.51
Jordan,2019,3.35618520173619,18.4383752958731,78.2053964506416,16.801,44503006338.0282
Kazakhstan,2019,13.7025391040547,20.9542817856686,65.3431791102768,4.8,181667184854.501
Kenya,2019,33.5881515694667,15.0011234295228,51.4107296260807,5.014,100378436207.371
"Korea, Rep.",2019,5.14299066441042,24.5780962679588,70.2789022565858,3.746,1651422932447.77
Kuwait,2019,2.02005720960035,24.9222158903787,73.057726900021,2.251,140856394870.02
Kyrgyz Republic,2019,24.2113434535919,24.6809348918766,51.1077216545316,4.295,9371275264.36735
Lao PDR,2019,64.4059800159971,8.5077681234142,27.0862871742535,2.537,18740561512.5555
Latvia,2019,7.29375270803648,23.7190583254472,68.9871889665163,6.312,33099503950.847
Lebanon,2019,3.56320325110952,20.5348083982587,75.9019332396079,11.301,51605959131.2741
Lesotho,2019,29.8341971682511,34.3746459040729,35.7911569276759,16.876,2390702295.82777
Liberia,2019,40.1473915273076,7.92401168551215,51.9285503792687,3.068,3319596500.0
Libya,2019,9.49431364623572,22.7445706327216,67.7610594260842,19.05,69254496471.6938
Lithuania,2019,6.43620181208269,25.6997008320497,67.8640973558676,6.255,55122066225.796
Luxembourg,2019,0.681636733242538,10.8119259592226,88.5064373075349,5.592,69872035113.6469
"Macao SAR, China",2019,0.506896418498628,12.3427217349869,87.1501242771961,1.749,55082293844.1008
Madagascar,2019,71.9196151923047,9.35408155209327,18.7262960456849,2.469,14104664678.5063
Malawi,2019,62.8310910448912,7.67943877244342,29.4894701826654,4.966,11051865579.8121
Malaysia,2019,10.2167200576352,27.7347459953629,62.0485276576957,3.26,365177721021.516
Maldives,2019,7.85861100899034,24.7978008756392,67.3435881153705,4.562,5726094799.37709
Mali,2019,65.6205407096363,8.3025731799584,26.0768861104053,3.29,20477421884.5414
Malta,2019,1.01157425510284,19.0310471572691,79.9573785876281,3.616,16337793530.7788
Mauritania,2019,34.0103109228287,14.1590173914081,51.8306716857632,10.416,7894764885.82312
Mauritius,2019,5.58427411033563,23.9383062292575,70.4774196604069,6.331,14436346979.6355
Mexico,2019,13.0440897514642,24.5354501274629,62.4204546507175,3.477,1304106203902.45
Moldova,2019,58.2075760801166,10.991877925596,30.800604476966,1.466,11736797054.6965
Mongolia,2019,27.8150966513843,20.8529582060868,51.3319451425289,9.269,14206359017.5143
Montenegro,2019,7.14933927718516,19.4129119566948,73.437350740328,15.128,5542054181.12616
Morocco,2019,32.3568885648304,23.4035247736369,44.2395957643002,9.194,128920266409.458
Mozambique,2019,70.7329477625203,8.64956027707526,20.6175075157687,3.646,15512759046.672
Myanmar,2019,49.7566128575142,16.6405621137525,33.6028292224604,0.407,75065106227.6892
Namibia,2019,22.0718466459235,16.2256032550752,61.7024141082269,19.921,12541928303.48
Nepal,2019,62.2834500977187,16.6974954782317,21.0190683768948,10.389,34186180699.0255
Netherlands,2019,2.07893375668292,16.111897707604,81.8091685357131,3.379,928903005576.469
New Caledonia,2019,1.90224617512011,22.210009395997,75.8877444288829,10.88,9475655324.59495
New Zealand,2019,5.8254464551258,19.5130917190642,74.66146182581,4.109,213006341101.869
Nicaragua,2019,28.4099718888109,17.8397062610002,53.7503218501889,5.472,12699023614.245
Niger,2019,71.4169834677499,7.10632351327223,21.4766815748856,0.531,12889555561.2299
Nigeria,2019,38.5943125814827,13.7700687987205,47.6356139224841,5.206,474517490844.461
North Macedonia,2019,13.4893111433386,31.2819828073286,55.2287060493328,17.414,12606338448.547
Norway,2019,2.03981361027201,19.4217949565997,78.5383914331283,3.684,408742840909.091
Oman,2019,4.74699812151234,46.4898297732974,48.7631721051903,2.04,88060858257.4772
Pakistan,2019,38.308897711197,24.3315008564662,37.3596028932849,4.83,320909472770.669
Panama,2019,14.407030942359,17.7168786439728,67.8761427085507,6.256,69778991200.0
Papua New Guinea,2019,19.4548962483615,10.7567589176194,69.788309767389,2.634,24750626029.8777
Paraguay,2019,18.7222829065676,18.1424621699781,63.1352228342,6.595,37925338329.1494
Peru,2019,25.5684615138818,16.3108065561667,58.1207319299514,3.379,228346006003.648
Philippines,2019,22.8580655583275,19.1162860515098,58.0256483901627,2.237,376823402239.136
Poland,2019,9.15388276485926,32.1338422968926,58.7122749382481,3.267,602683770144.88
Portugal,2019,5.48226950930538,24.6811857357009,69.8365650564624,6.464,240115970063.019
Qatar,2019,1.55464617112857,47.0722979724166,51.3731036182419,0.1,176371267692.308
Romania,2019,21.2406688881613,30.0725313588078,48.6867997530309,3.912,251677082534.495
Russian Federation,2019,5.83327614641078,26.784591457847,67.3821323957422,4.513,1693115002708.32
Rwanda,2019,47.2697240744752,15.7102077761306,37.0200930778433,11.236,10349300276.7623
Samoa,2019,20.9260936085178,15.9256252536922,63.149842320542,7.838,912950466.064906
Sao Tome and Principe,2019,17.761898249453,19.6628829321663,62.5752188183807,8.831,412976082.620705
Saudi Arabia,2019,3.46928096595357,24.2500024637203,72.2807097266584,5.636,888890133333.333
Senegal,2019,22.9897410974115,21.1445071011917,55.8657738025175,2.863,23403995992.1354
Serbia,2019,15.6121202112549,27.4283212452545,56.9595585434905,10.395,53864693664.5568
Sierra Leone,2019,44.8455326966228,10.9660258880005,44.1884414153766,3.203,6526183564.19893
Singapore,2019,0.138607451636723,14.9025623463315,84.9588017580647,3.1,376161998830.048
Slovak Republic,2019,2.78636045597241,36.0961387235992,61.1175008204284,5.761,105843498304.094
Slovenia,2019,4.28437692622502,34.1041752765468,61.6113472438831,4.446,53909922735.545
Solomon Islands,2019,38.0315067522901,11.1108815752196,50.8576116724903,0.743,1619155017.3924
Somalia,2019,26.886132101658,17.1080284747329,56.0058825253481,18.828,8655023960.00102
South Africa,2019,16.3751677039212,19.6662810176461,63.9585512784326,28.468,389330032224.269
Spain,2019,4.03053052723162,20.4301630894041,75.5393063833643,14.104,1403496387686.27
Sri Lanka,2019,25.3271949824028,27.6067196949906,47.0660853226066,4.67,88998706296.5783
St. Lucia,2019,10.0573025527818,14.6368098447664,75.3058876024518,15.613,2095344444.44444
St. Vincent and the Grenadines,2019,10.1228501228501,19.5787995787996,70.3006903006903,19.235,910481481.481481
Sudan,2019,40.8842873283954,14.2149325889439,44.9007800826607,11.658,32338079165.2893
Suriname,2019,7.66925146245025,26.0849340196866,66.2462533626482,7.556,4016040575.08796
Sweden,2019,1.68891561109441,18.4205628919101,79.8905214969955,6.833,532169294165.94
Switzerland,2019,2.53796063497407,20.4145215076952,77.0475388968956,4.394,721369112726.724
Syrian Arab Republic,2019,15.9999483069954,22.0975611475377,61.9024905454669,13.36,22583045060.0821
Tajikistan,2019,45.0163144382889,19.6908732043881,35.292812357323,11.419,8300813599.3084
Tanzania,2019,65.7821365663489,7.53072647438921,26.6871369592619,2.496,61026731925.9213
Thailand,2019,31.490586639181,22.8893501606049,45.6200657213451,0.716,543976691793.886
Timor-Leste,2019,44.0770144164168,12.4901048881852,43.432880695398,3.097,2032550389.41316
Togo,2019,31.8447336550616,19.6395153634664,48.5157877476108,2.036,6992700101.37188
Tonga,2019,30.0468561488174,26.5677169551921,43.3854268959906,2.157,494197853.971842
Trinidad and Tobago,2019,3.08513112925641,26.0844929291001,70.8302268294574,3.523,23588037786.7403
Tunisia,2019,14.2704949854784,33.2990360323744,52.4304405196568,17.153,41905642418.825
Turkiye,2019,18.1086285648257,25.3192875385201,56.5720907890104,13.73,761005915750.925
Turkmenistan,2019,23.4465673535117,33.3218870597732,43.2315455867151,4.043,45232857142.8571
Uganda,2019,68.5485100128596,7.00699121987136,24.444498767269,3.06,35353061007.9635
Ukraine,2019,15.1969196896938,23.715411013976,61.0876744670653,8.194,153883047509.577
United Arab Emirates,2019,2.24119552339228,28.8447797296755,68.9140247469322,2.331,417989721742.682
United Kingdom,2019,1.04432525172921,18.1237417210674,80.8319300304539,3.613,2851407164907.81
United States,2019,1.67971299899229,19.6179654110696,78.7023222000531,3.669,21539982000000.0
Uruguay,2019,8.30059099604578,18.9184093634286,72.7809996405256,8.836,62222313618.8454
Uzbekistan,2019,26.1673243079745,23.5961908980781,50.2364847939474,4.932,67293639798.3996
Vanuatu,2019,49.2274448949625,7.93912999949942,42.8342593983081,5.444,936526267.622513
Viet Nam,2019,34.6882525489397,28.9369661886454,36.3747830826116,1.681,334365270496.667
Virgin Islands (U.S.),2019,1.40679010691605,15.142420750824,83.45078914226,12.551,4121000000.0
West Bank and Gaza,2019,6.04530165640958,30.366554275239,63.5881440683514,25.34,17133500000.0
Zambia,2019,57.371855384141,9.09219753343646,33.5359470824226,5.542,23308667781.2258
Zimbabwe,2019,62.3979718527932,11.195964155036,26.406082250608,7.373,25715657177.4682
Afghanistan,2020,45.9834078243144,18.4813218612413,35.5352827531031,11.71,19955929052.1496
Albania,2020,36.190744246996,20.6280468809377,43.1812088720663,11.69,15241455556.3737
Algeria,2020,10.0237908954664,30.8431399752349,59.1330691292987,14.057,164873415325.201
Angola,2020,55.1641528611982,6.27351336755495,38.5623250269674,16.69,48501561203.5686
Argentina,2020,7.28575178937575,20.5458234470864,72.1684306274116,11.461,385740508436.965
Armenia,2020,52.3839089528943,12.9802491230171,34.6359239425969,18.175,12641698583.2152
Australia,2020,2.76599346095224,19.1910996495248,78.0429068895229,6.456,1328414058378.38
Austria,2020,3.86384318578917,24.8648169044846,71.2713399097263,5.201,434397601557.696
Azerbaijan,2020,36.312788977015,14.3718670155299,49.3153440074552,7.24,42693000000.0
"Bahamas, The",2020,3.12188470100878,11.6306217426563,85.2474935563349,12.027,10363200000.0
Bahrain,2020,0.935135501946129,34.8948411832851,64.1700233147688,1.781,35837632978.7234
Bangladesh,2020,38.1232033837351,21.4174538960672,40.4593427201977,5.436,373979442362.193
Barbados,2020,2.79192797657826,16.5537703193802,80.6535167931681,9.777,5168344450.0
Belarus,2020,10.8923500154286,30.5816934800267,58.5259363889929,4.049,61371673344.7424
Belgium,2020,0.915486837410037,20.4124792824811,78.6720338801088,5.545,529694473501.791
Belize,2020,17.3361851059693,19.1690971547087,63.4940696091775,10.784,2042850000.0
Benin,2020,29.4486817255553,22.0799722568484,48.4713460175963,1.502,15686741893.5187
Bhutan,2020,49.9152566868386,14.8591158841815,35.2253646590166,5.03,2457604333.90927
Bolivia,2020,30.0006470459498,18.061640642098,51.937693281189,7.903,36629843806.0781
Bosnia and Herzegovina,2020,12.230650756409,34.4322614540901,53.337087789501,15.868,20226036564.4129
Botswana,2020,19.4434051241347,15.0394895230536,65.5169858143735,21.017,14960251610.8975
Brazil,2020,9.31407124144575,20.25647348643,70.4294450233425,13.697,1476107231310.49
Brunei Darussalam,2020,1.33677088611368,23.715140134919,74.9480889789673,7.409,12005799664.2691
Bulgaria,2020,6.58568866607309,30.3211253996519,63.093185934275,5.125,70550652466.6251
Burkina Faso,2020,74.8001390763192,6.79926855552791,18.4005923681529,5.04,17725010532.5268
Burundi,2020,85.3194885434515,3.08326522245943,11.5972659811412,1.03,2649680261.44299
Cabo Verde,2020,10.743090600802,21.7387585471268,67.5181508520712,14.69,1821565613.68613
Cambodia,2020,36.8999764068932,25.1450538094569,37.9549582579505,0.172,34818073901.4851
Cameroon,2020,43.1496302927995,15.1094848754044,41.7408944625974,3.87,40773241177.0505
Canada,2020,1.55635277929941,19.2647202963475,79.1789215001603,9.657,1655684730000.19
Central African Republic,2020,71.3497412587839,6.18854861456571,22.4617101266504,6.196,2326720900.38047
Chad,2020,69.766070717039,9.37665983087841,20.8572694520825,1.707,14932897821.2387
Chile,2020,7.18201735610223,21.9250643684171,70.8929182754807,10.934,254042159309.311
China,2020,23.5998587307763,31.5926812875811,44.8074599816426,5.0,14996414166715.1
Colombia,2020,16.6629564461962,19.9208588028524,63.416189470333,15.983,270348342541.465
Comoros,2020,35.8433218128784,15.2016079613697,48.9550702257519,4.471,1225039195.93742
"Congo, Dem. Rep.",2020,56.9180947414861,9.98756835456278,33.0943369039512,5.345,48716961860.1325
"Congo, Rep.",2020,32.9997056909616,22.047984563578,44.9523677945804,22.198,11468687464.0046
Costa Rica,2020,16.5464643669919,18.0758409452256,65.3776459768682,16.432,62395610759.9798
Cote d'Ivoire,2020,46.240540074347,10.4643742840823,43.2950753127314,2.584,63027852805.4204
Croatia,2020,6.46603889121934,28.2373589072271,65.2966624718538,7.507,57963370885.0798
Cuba,2020,17.7870603096352,16.4565865406388,65.756332932218,2.24,107351800000.0
Cyprus,2020,2.73172594732822,19.5111421075355,77.7569658928631,7.755,25555093854.2968
Czechia,2020,2.61002769903677,37.2455176450214,60.1444546559418,2.55,251109660602.536
Denmark,2020,2.11452602521864,18.8885794506128,78.9968945241686,5.637,355631021931.621
Djibouti,2020,1.2320908475773,5.78976787973287,92.9781412726898,27.713,3144136196.6228
Dominican Republic,2020,8.95288488546274,19.4777958602936,71.5692970852418,6.126,78546672406.8291
Ecuador,2020,31.77070485702,15.8811360630061,52.3481453682162,6.127,95865473000.0
"Egypt, Arab Rep.",2020,20.3791302322271,28.4964394795918,51.1244266507843,7.974,383817841547.099
El Salvador,2020,15.7957344379758,23.3539120977545,60.8503534642697,5.008,24921190000.0
Equatorial Guinea,2020,56.0667586065992,13.0439779344162,30.8894762829026,8.781,9893816007.7398
Estonia,2020,2.9643133136505,29.1425775563925,67.893109129957,6.956,31820771493.8974
Eswatini,2020,13.5554123979136,23.8953194378061,62.5492681642803,32.944,4120621324.89015
Ethiopia,2020,64.5705706242453,6.53270973477907,28.8967196409757,3.994,107657732424.155
Fiji,2020,29.6689532800241,14.0380277524891,56.2930189674868,4.649,4432466219.87685
Finland,2020,3.65522345358204,21.9489559713333,74.3957811673669,7.759,270000311606.226
France,2020,2.35004534001808,19.9647807948922,77.6851702221508,8.009,2647926055110.05
Gabon,2020,30.1854113976682,15.8227666615052,53.9920131063052,21.27,15342236163.9943
"Gambia, The",2020,48.5284532040635,7.21614392212909,44.2554028738074,5.892,1812170891.19069
Georgia,2020,41.054733805906,13.4160695516958,45.5291366509409,11.73,16010869215.68
Germany,2020,1.22072211603765,27.3718197393732,71.4074676896275,3.881,3940142541354.1
Ghana,2020,40.4799899616882,18.5775579484019,40.9424520899098,3.313,70008243859.8666
Greece,2020,10.2879137174463,15.0186727679636,74.6934398253805,15.899,191362985554.861
Guam,2020,0.24199268458896,13.7365617568113,86.0214455585998,6.248,5916000000.0
Guatemala,2020,30.5275776556293,20.2513538999654,49.2210684444054,2.955,77719464220.73
Guinea,2020,61.215265730538,6.98493978706462,31.7997678953854,6.018,14088693742.9464
Guinea-Bissau,2020,51.1843361384782,10.432964810188,38.3826990513338,2.89,1683619351.72486
Guyana,2020,12.0691400089398,23.5690008518103,64.3618591392499,15.334,5471256594.72422
Haiti,2020,46.2956534021837,12.0932915974429,41.6110550003734,15.546,14508222518.3018
Honduras,2020,25.2128716520937,23.0539606649543,51.733167682952,10.982,23352232483.755
"Hong Kong SAR, China",2020,0.219389291738867,13.450033021843,86.3305776864181,5.808,344943149590.058
Hungary,2020,4.75693947841534,31.9022253680597,63.3408572588787,4.25,158468487754.196
Iceland,2020,4.04335441510163,17.9462173514218,78.0104282334766,5.478,21629953194.0659
India,2020,44.6754943536434,23.7036490372409,31.6208566091156,7.859,2674851578587.27
Indonesia,2020,29.5715827857622,21.5353714015444,48.8930542533037,4.255,1059054842698.48
"Iran, Islamic Rep.",2020,16.7277472123723,33.5711223797864,49.7011263322728,9.687,262186179355.944
Iraq,2020,8.70463913168945,27.4495220105015,63.8458273424871,15.778,180898797516.874
Ireland,2020,4.47967563921976,18.8229100438031,76.6974143169771,5.623,436555518400.451
Israel,2020,0.914951008053905,15.7919585597187,83.2930904322273,4.169,410768352657.612
Italy,2020,3.98195642622326,26.3719180809811,69.6461298694569,9.164,1907481094079.23
Jamaica,2020,15.936485979383,15.7842495235713,68.2792644970458,6.501,13812421835.7369
Japan,2020,3.14789630686643,24.0472962410101,72.8048074521235,2.809,5054068005376.28
Jordan,2020,3.30479600717421,17.5743625687405,79.1208414240853,19.213,43700383098.5916
Kazakhstan,2020,13.4627577966953,21.1661100023081,65.3711208866803,4.89,171082365861.423
Kenya,2020,33.6332248092507,15.281471227091,51.0852948354218,5.619,100657505750.545
"Korea, Rep.",2020,5.37120714777046,24.646227672543,69.9825651796865,3.931,1644312831906.17
Kuwait,2020,2.00447832915157,24.9395010343755,73.0560206364729,3.557,111045470461.207
Kyrgyz Republic,2020,25.1092303379632,23.681037429007,51.2096938324892,4.63,8270468614.24051
Lao PDR,2020,66.3677276582826,8.05220323308107,25.5800691086363,2.361,18981805250.2424
Latvia,2020,7.21976080786339,23.6383624843696,69.141876707767,8.098,33379927434.6149
Lebanon,2020,3.65511327967499,20.5423720595516,75.8025784587431,13.284,31712128253.7961
Lesotho,2020,30.2210585674228,34.4029896006597,35.3759518319175,18.399,2053699870.07191
Liberia,2020,40.2492596601608,8.18259425410502,51.5681460857341,4.109,3176126300.0
Libya,2020,9.62627067164773,22.5147627868269,67.8590241748919,19.613,46854285440.642
Lithuania,2020,5.68982917037117,25.3645307714504,68.9456400581785,8.487,57412038533.2718
Luxembourg,2020,0.775738600406355,10.3640542250941,88.8602071744995,6.766,73670782100.3909
"Macao SAR, China",2020,0.495132727091246,14.2230487567834,85.2815558462436,2.566,25343525935.8358
Madagascar,2020,71.6667729243647,9.50631774194487,18.8269164333139,3.284,13051441203.9474
Malawi,2020,62.9135436521367,7.85512585282434,29.2313304950389,5.728,11769313597.8545
Malaysia,2020,10.4662697193919,27.8234423177447,61.7102942630138,4.54,337456163961.211
Maldives,2020,8.0434763460844,24.9469317291008,67.0095919248148,5.434,3712604583.36665
Mali,2020,68.0618116242486,9.30609348475738,22.6320807494348,3.528,20698560938.7775
Malta,2020,1.08968064091724,18.2822932583119,80.6280261007708,4.347,16409900599.1964
Mauritania,2020,34.0301855133506,14.3869156158239,51.5828988708255,11.054,8260752385.23089
Mauritius,2020,5.31786577156452,23.4044005090279,71.2775492890209,8.626,11408106446.3144
Mexico,2020,13.1845282703999,24.1295050336279,62.6859647266458,4.44,1121064767401.51
Moldova,2020,57.7797144394341,11.3711994317389,30.8490275210431,1.186,11530746234.4492
Mongolia,2020,25.1469912072962,20.373201778696,54.4797282827774,6.594,13312981429.0891
Montenegro,2020,7.50472455615789,18.4346414217143,74.0606340221278,17.878,4769996866.00758
Morocco,2020,32.0956456387717,23.4849391757728,44.4194151854555,11.223,121353645057.144
Mozambique,2020,70.7831089071143,8.8233301544917,20.3935533091741,3.921,14235420174.1884
Myanmar,2020,46.4675597490761,18.5773017843958,34.9551342479586,1.476,79006113643.1906
Namibia,2020,22.1374944592199,16.2973736702128,61.5651318705674,21.004,10583748541.5258
Nepal,2020,62.1569246422929,17.1125538868274,20.7305214708796,12.975,33433659301.2466
Netherlands,2020,2.06878297843275,15.9601931625975,81.9710238589698,3.82,932560861701.17
New Caledonia,2020,1.90542824431643,22.0128300652407,76.0817416904429,13.558,9454629467.91408
New Zealand,2020,6.0127524243706,20.3881033237113,73.5991442519181,4.595,213029554653.687
Nicaragua,2020,28.5473421036295,18.0085600686273,53.4440978277433,6.201,12726422432.4868
Niger,2020,71.4426047404916,7.26575917704154,21.2916249474427,0.594,13744653103.058
Nigeria,2020,38.7829189596075,14.1841839903708,47.032892417974,5.742,432198898467.795
North Macedonia,2020,11.5541453362714,31.0161657363942,57.4295646424386,16.575,12361036913.8409
Norway,2020,2.11652310240655,19.4612258287114,78.422251068882,4.424,367633418886.627
Oman,2020,5.22765637433249,46.7536141225605,48.018729503107,2.94,75909492847.8544
Pakistan,2020,38.0139694214055,24.7538529165062,37.2321776620883,6.127,300425609817.981
Panama,2020,14.0616355118736,18.4555606292326,67.4828038588938,14.663,57059846500.0
Papua New Guinea,2020,19.3210343645216,11.0024320444432,69.6765335910352,2.883,23848447849.6081
Paraguay,2020,21.2745048333115,19.0863622326798,59.6391000117862,7.548,35432178068.1814
Peru,2020,33.655726412764,15.8750064090923,50.4692543759618,7.179,201409694755.934
Philippines,2020,24.769468625484,18.3004112200884,56.9301201544276,2.522,361751145451.597
Poland,2020,9.59175502544167,31.6832023596748,58.7250426148835,3.155,605914186117.953
Portugal,2020,5.3607558070113,24.7789281104929,69.8603368487067,6.801,229618773422.577
Qatar,2020,1.35425450945327,44.3320491573941,54.3136963331527,0.14,144411363351.648
Romania,2020,20.5051019691071,29.7285508814835,49.7663471494095,5.035,252033792712.145
Russian Federation,2020,6.00081276256095,26.4988606823336,67.5003251208017,5.62,1493075894362.14
Rwanda,2020,50.142419562221,17.2099154514333,32.6476649863458,11.829,10174386854.812
Samoa,2020,20.9226679177418,15.9918680115724,63.0870279146141,7.435,868898358.266437
Sao Tome and Principe,2020,17.7651993043953,19.7684727384322,62.4663279571726,9.686,471229484.607144
Saudi Arabia,2020,3.17081033042984,22.8973816173752,73.931808052195,7.66,767951200000.0
Senegal,2020,22.9859049033044,21.6418265570276,55.3722469094785,3.437,24530513037.7518
Serbia,2020,14.563550656246,27.9473761046818,57.4891052541937,9.011,55874017668.998
Sierra Leone,2020,44.6089986475105,11.5703400533931,43.8206612990964,3.508,6693888876.28565
Singapore,2020,0.122980779860976,14.8341673458462,85.0428518742928,4.1,349165858544.568
Slovak Republic,2020,2.58258008904494,36.5549255454596,60.8624943654955,6.719,107732602896.441
Slovenia,2020,4.09612599345204,34.0435070124833,61.8602655696603,4.971,53384760135.1581
Solomon Islands,2020,38.109822478336,11.2539735531912,50.6359136632169,0.864,1536145814.17007
Somalia,2020,26.7456959461377,17.5986097218639,55.6556943319984,19.413,8628393720.00185
South Africa,2020,21.4174702282134,17.6303446583316,60.9521966463139,29.217,337974655408.055
Spain,2020,3.98524970373957,20.5303294996594,75.484420796601,15.532,1289783836971.21
Sri Lanka,2020,27.1240598516649,26.9123885298182,45.9635642307627,5.364,84335574581.5072
St. Lucia,2020,7.61873906563857,12.9799779692866,79.4012829650748,25.224,1499274074.07407
St. Vincent and the Grenadines,2020,10.2090171013992,19.6135527971769,70.1774301014239,20.636,864566666.666667
Sudan,2020,41.1455638396963,14.3466553424763,44.5077709695635,11.958,27034593750.0
Suriname,2020,7.81588665941079,26.3374543019005,65.8466590386887,8.76,2911807496.20227
Sweden,2020,1.7275073634586,18.3127900641643,79.9597025723771,8.291,545147614972.141
Switzerland,2020,2.50321147688697,20.4312798798151,77.0655086432979,4.817,741999406005.627
Syrian Arab Republic,2020,16.0817712534432,22.2895080996793,61.6287206468774,15.191,12047752036.091
Tajikistan,2020,44.8176181249329,20.1039637375601,35.0784617977361,12.321,8133963550.65742
Tanzania,2020,65.793949703467,7.98207741023233,26.2239691915308,2.781,66068737786.0639
Thailand,2020,31.3894709947006,22.6027552626543,46.0077762574429,1.099,500461898480.246
Timor-Leste,2020,42.4550935096796,12.1524309529455,45.3924755373749,2.782,2162619240.86927
Togo,2020,31.8040709820057,19.8389390048928,48.357026275033,2.225,7400284167.78479
Tonga,2020,28.7541650194838,26.9017902524425,44.3440447280736,2.699,496856303.949489
Trinidad and Tobago,2020,3.07228336244691,25.9667205500448,70.9608409530222,4.206,20991339706.5613
Tunisia,2020,14.5174226869207,33.2665846964145,52.2160226791045,17.656,42491780918.361
Turkiye,2020,17.5538293565209,26.2410702660317,56.2050967404516,13.148,720338490327.248
Turkmenistan,2020,23.4396917847548,33.5067140225456,43.0535417537372,4.501,45818000000.0
Uganda,2020,67.9025520668588,7.06058858577479,25.0368593473664,3.831,37600368239.8824
Ukraine,2020,15.2704370126983,23.8558137430125,60.8737492442892,9.475,156617722013.342
United Arab Emirates,2020,1.78329799635895,27.5769233059699,70.6397947928542,4.294,349473015330.157
United Kingdom,2020,1.0340351380375,18.1753730778061,80.7906038783468,4.472,2696778386607.65
United States,2020,1.74639347557255,19.4184030161297,78.8352035082978,8.055,21354105000000.0
Uruguay,2020,8.01133922406288,18.2226653399616,73.7659954359756,10.413,53559359261.826
Uzbekistan,2020,26.8859175817686,23.6723265189631,49.4417558992683,5.293,66443265418.3086
Vanuatu,2020,44.6870875539469,10.6533550335625,44.6587477024478,4.046,909421043.508407
Viet Nam,2020,32.612391440216,31.0698860625863,36.3177206316008,2.103,346615738537.796
Virgin Islands (U.S.),2020,1.3746079367244,15.1561434610664,83.471975998909,15.191,4229000000.0
West Bank and Gaza,2020,6.35409885865556,30.6486785574795,62.9972225838649,25.895,15531700000.0
Zambia,2020,59.1117284151064,8.67113670856265,32.2171184761185,6.033,18137764930.651
Zimbabwe,2020,58.8137695540509,12.2194394991828,28.9668091874854,8.621,26868564055.12
Afghanistan,2021,46.5878230132384,18.6353431394595,34.7768338473021,11.994,14259995441.0759
Albania,2021,35.640847997783,21.1775301779296,43.1816218242874,11.474,18032009220.4405
Algeria,2021,10.0330984152051,30.94291440086,59.0239871839349,13.63,186231205262.082
Angola,2021,56.7075062685015,5.7175689214527,37.5749248100458,15.799,66505129987.7235
Argentina,2021,7.33360756511422,20.1055159352886,72.5608764995971,8.736,486564085480.036
Armenia,2021,53.1009177239171,13.8901363623673,33.0089459137156,15.469,13878908628.9378
Australia,2021,2.49483264299078,18.9120576504873,78.593109706522,5.116,1556735770437.26
Austria,2021,3.7348243579283,25.6264283041388,70.6387473379329,6.459,480467037338.783
Azerbaijan,2021,36.282809746308,14.7867532966284,48.9304369570636,6.04,54825411764.7059
"Bahamas, The",2021,3.12150577711517,11.8283735802421,85.0501206426428,11.032,12037000000.0
Bahrain,2021,0.925946231764342,34.9958941594723,64.0781596087634,1.541,40840212765.9574
Bangladesh,2021,37.5456403795825,21.7948920992104,40.6594675212071,5.327,416271647911.014
Barbados,2021,2.80076236519152,16.7023056898475,80.4969319449609,9.433,5275242050.0
Belarus,2021,10.9072064308671,30.4510337222303,58.6417598469025,3.9,69673747131.87
Belgium,2021,0.935983610522019,19.3705844650885,79.6934116864685,6.248,598522422241.851
Belize,2021,17.2225636908719,19.247751533473,63.5290575883393,10.322,2420550000.0
Benin,2021,29.0592939876807,22.2260524533784,48.7146535589409,1.779,17687623534.6665
Bhutan,2021,49.8590329125852,15.6087169081979,34.5322501792169,4.803,2768802960.11204
Bolivia,2021,27.6474096219251,20.4315982300503,51.9209921480246,5.089,40406111693.1983
Bosnia and Herzegovina,2021,13.8254536895056,34.6258675623752,51.5486787481192,14.897,23672712242.2149
